slot,block_time,tx_signature,token_mint_a,token_mint_b,token_vault_a,token_vault_b,num_swaps,token_amount_a,token_amount_b,pre_balance_a,pre_balance_b,post_balance_a,post_balance_b,decimals_a,decimals_b,token_price_a,token_price_b,token_ema_a,token_ema_b
372541836,1760138311,4FyPuNdj7vePBxKyUpc4i6t7no9z9rrgSwKKgXaiWCykDeaVAjBamPHHh3GNP2WAb3L6nykczL6xzuGdqczgbEh5,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20506802.326296,8205144.425,20501251.487057,8210693.531008,6,6,0.9979323800000001,1.00000564,0.9973136300000001,0.99993454
372541836,1760138311,kMSHzz6cGpnQtky8tbwi72RdCz8mPQT4bJs932SejXx26i6U2UPhf3JkcscFdeF3ZS1RBGXqrNk637iYfRaLkks,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20525846.796118,8186105.922839,20506802.326296,8205144.425,6,6,0.9979323800000001,1.00000564,0.9973136300000001,0.99993454
372541826,1760138306,smLuAqtpp9y5SsanY2oJ8g6fnG2Z6ucDEjhZeMj9iVCqXDZd6vwFHKuE3gVqadhCDGVxXi6JyE28n2J7rvEuej7,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20525931.092515,8186021.652929,20525846.796118,8186105.922839,6,6,0.99790365,1.00000219,0.99731284,0.99993446
372541822,1760138304,2sDeeDnWMCZRHnxicmoeT3LhepJQKQJSk2VUkyVDoYpR6gzQrCCP8s74Ao9X9Qeto3Eh5ctf1rXLs9vN5yafKPmh,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20525949.608867,8186003.142394,20525931.092515,8186021.652929,6,6,0.99789966,0.9999993300000001,0.99731269,0.99993441
372541811,1760138300,5yfXQfFhhEX4UBFSyauQPX1oNrS9YuZtpVFYopXC2687QDS36Z9pNY3QBEW2vSBaS6bWyvRb9ppf3rSAb9QMUDa5,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20526122.090464,8185830.714995,20525949.608867,8186003.142394,6,6,0.99785131,1.00000151,0.9973122,0.99993429
372541808,1760138300,5ah3mXEiYKmPSF236CQX2JTz72Dw219LsMc6EiFJfD9YrxHWoK1G3eUEF35UW3m94oUGTrAj1gUYT6dNWEGbdbV2,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20526130.934638,8185821.873599,20526122.090464,8185830.714995,6,6,0.99785131,1.00000151,0.9973122,0.99993429
372541802,1760138297,xD7mSVPr7EwTDCBmgzz255UJ1eqixq2vxasSYoJqgvHbyoUryp5pBDZaCDtKvLsHwLQaHA91MDBUJRzgbRKoHRE,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20526124.134607,8185828.670132,20526130.934638,8185821.873599,6,6,0.99780354,1.0000035,0.99731191,0.99993422
372541792,1760138293,5zSmDQNwZ2a3XTVQ1yMftotC1mWv3MpxW9f3Wz1g4pM9xUQ2cfG33rH7Fux7yzdRBCkdyG3N1NZZVuDfUsddq5Am,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20526436.795192,8185516.107799,20526124.134607,8185828.670132,6,6,0.9978799,1.00000179,0.99731147,0.99993413
372541790,1760138292,4ppyPo11nJoy8HZ9zpjRs4NiYpndV5qjy6K18Du9BkNrFJXHVpQngAYMkChW5C33u8fykih9c2gUAEtVNEBraiTb,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20526483.42811,8185469.489536,20526436.795192,8185516.107799,6,6,0.99779977,1.00000392,0.99731136,0.99993413
372541765,1760138282,5cKMhE93MQ3Dg85hpQoRN1bANG86P1iAZMnyiFPgYDU82HHVHHtZDsazqUq3crj4wJCVQYKGuCuw2wH5RC4uDnur,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20526506.591101,8185446.333824,20526483.42811,8185469.489536,6,6,0.99778835,1.0000018,0.99731008,0.9999339
372541764,1760138281,o2eZbptHS7h1hiGRga3vDFvSoLVmkq6XwdBPg6Xq9RBHyPRYvuhhS8RMspcwUE2ADrGfcYiEwMBpkmAC5TnDazD,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20541511.316785,8170446.333824,20526506.591101,8185446.333824,6,6,0.99779277,0.99999463,0.99730997,0.99993388
372541737,1760138271,YoMvujRGbSTN7YvV7g5MhLTAixZEGMAXBn3nLQZ5vdXxkFKzrva7R25d4PAngRbtpGRFntyk3NM1uXL7hLGUEF2,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20541587.436297,8170370.238336,20541511.316785,8170446.333824,6,6,0.9977619600000001,1.0000051,0.9973088600000001,0.99993357
372541723,1760138266,2BBTSvWbeYtUiBdD4uy67vjB3Rn9W2A9sXiniUtBbTD7ZkR3u71yD5amkNmuDWTiTWFHcQNymNU6u7XjSzoeQybK,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20560606.099775,8151357.59398,20541587.436297,8170370.238336,6,6,0.99776407,1.00000301,0.99730836,0.99993346
372541717,1760138264,2FVZS4b3pY2SqPKn5y53KTWmZG5MhXnFyaBkSLS7cgcMM5dM9c3LSJjKbEytZoYHuJkqE2ML26BAWjzDGkBwWQFw,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20567527.641979,8144438.250423,20560606.099775,8151357.59398,6,6,0.99776856,0.99999607,0.99730809,0.99993343
372541711,1760138261,wdEat5yR2Csm5BiqSgXpwKSGvoYfAnMpM8k6CWaD2qLa7otC7UuP11JQCwU3kk11yKSBiqkQyWszT6mQV93HTQG,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20586573.229132,8125398.735422,20567527.641979,8144438.250423,6,6,0.9978087800000001,0.99999264,0.99730764,0.99993334
372541710,1760138261,VPQr4USFT4PTYCQcTsov3x9ncgPkzwdudmm44maMePMHLjCHAwf6kDwkseyqVQnYRouX4a8g8xYChjUrZqMyJPp,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20587167.405165,8124804.74935,20586573.229132,8125398.735422,6,6,0.9978087800000001,0.99999264,0.99730764,0.99993334
372541702,1760138258,2vzdk8isfpN6bxYpnbrCqXhwxZay7GEEKj12BD82tfyGAnxF7qNjwt2VUqssnD24CF4HBz6mr8k4SKL7pcSBAeNn,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20587957.116108,8124015.290931,20587167.405165,8124804.74935,6,6,0.99777405,0.99999008,0.99730743,0.99993334
372541701,1760138258,4DbLnwRY4fJaQe7Gb6rXZZ7QL4QPx7zxRADXg9ruiiAUyYCgbgwpo2HENiKfS7anVtt1o8D24yWfwT1nL9z3MQR3,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20607006.369548,8104972.145857,20587957.116108,8124015.290931,6,6,0.99777405,0.99999008,0.99730743,0.99993334
372541699,1760138257,2qtoVLpJ1GZZXGDSBp61xKWAKcELiJbCRUzizWBXZZU2RRWBJebUUBz2PpBuLu3dNGKPM1EoaNwHg5FLqJPJrkQH,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20613877.393166,8098103.33353,20607006.369548,8104972.145857,6,6,0.9978068800000001,0.99999686,0.9973072000000001,0.9999333
372541696,1760138256,5TGYvWDRAyb74p8m4DSWDEQF7YSTpZESz6EAPjUd6Uw7UsemcLvFZZPxvSv8bpsvkoyv22vTikW2FUCVgDznZtkj,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20613977.545429,8098003.21353,20613877.393166,8098103.33353,6,6,0.9978068800000001,0.99999759,0.99730715,0.99993329
372541691,1760138254,2jPcd7vxSCvGQjGBJR1pDp6WpvCGYzmGP3dHYTZ4jcoazLYg2hK6ZcCYzzKvHq3gU5qCvn788sDkzWMVNmZ1QG4Y,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20614059.797251,8097920.988205,20613977.545429,8098003.21353,6,6,0.99779012,0.99998855,0.99730699,0.99993323
372541675,1760138247,4GLcWBRHvLekkanEA1ezuXeFVduX4Tng3qafygtnJzqdefuBFwzdjYyj8Phy1rnaadUUPYo8RvvWDt857gHtxUy5,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20633089.923476,8078897.008924,20614059.797251,8097920.988205,6,6,0.9977787,0.99999799,0.9973062300000001,0.99993303
372541655,1760138239,5zGx7fjR9ukLs5vuNWbREuChVAuDW4R24ScQf6rbU9UbEjtCi1kyZmo6ubWN25SvQh8MgmMWJButRJ2hDAdsGRsN,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20652115.022145,8059878.08817,20633089.923476,8078897.008924,6,6,0.99770753,0.99999161,0.99730531,0.99993279
372541641,1760138234,5cB7j42NZpSVhTjtNq6y4jWXvTyGWfh1hKfLCaRsPSRC6zLdgqagmMwWJtxETSaUWmo3ReBb2qQZH4EE3q31fdyQ,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20670809.081282,8041190.131197,20652115.022145,8059878.08817,6,6,0.99779131,0.99999819,0.99730485,0.99993268
372541628,1760138229,21aNfanQX1dgeR34vpCCPJEeHxMknzXe3D6zxvQ5t1YaiJK3WfDHnbYFALSVHmwm3xTdD2jKxQn46crwV1i5Vtoi,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20672627.090935,8039372.716661,20670809.081282,8041190.131197,6,6,0.99782295,0.9999828000000001,0.99730423,0.99993254
372541628,1760138229,38T752odWTJpq5SRxy73vyLfSa8ap5hyGJ4qkLw94xFwKNgFYjkta3vXuhwvpRuTmw6zYPENix1uSiPVEuDWn8ha,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20675624.482772,8036376.306657,20672627.090935,8039372.716661,6,6,0.99782295,0.9999828000000001,0.99730423,0.99993254
372541612,1760138223,4uw928vDAXtERJuwr8cbXXa85gDyPrrngibrXtfaPR67s128Q6Vpm82SsHRMXq2HxZcVRSeHrGETo7aLnhjrakXy,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20686681.83993,8025322.578475,20675624.482772,8036376.306657,6,6,0.99778999,0.99998575,0.99730366,0.99993257
372541600,1760138219,4g5C9vdZEwdh2P2Po9txBbvRJpijUobsPkHqNk2j7Ts35LbYBEXRECtLv9aPvsGHsvEi8dqeeD65misTbW7D1gu9,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20704975.255697,8007035.190701,20686681.83993,8025322.578475,6,6,0.99752552,0.9999979,0.99730335,0.99993248
372541588,1760138214,2c44hqzzXT4MtRqgV3s1b5LAjxJVRU2CUoHhgN87JcQtMMsYxoZ5DyH1h12tscduzwAHWVT5ft6uzYpAZ4NEbZC9,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20718017.709102,7993997.053407,20704975.255697,8007035.190701,6,6,0.9975832800000001,0.99999635,0.99730315,0.99993246
372541577,1760138209,27iuDQfFLx6vustafxZR7qam2cnm4dJyvb1H22QupsXzv1gavnx5X573PNVELod2S8LXxPzcY45yvtrPrUjLqr9i,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20737073.956331,7974947.139958,20718017.709102,7993997.053407,6,6,0.9974829900000001,0.99996626,0.9973028700000001,0.99993235
372541561,1760138203,dYRbXmzzHHRHGQwWNmzhnGvaS9Tz9F5Q8Lg7efanmgYWKVtDFZXYMdybskeiiMuCztz7A7omSFzDLuAHeHVisMC,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20756127.323653,7955900.138149,20737073.956331,7974947.139958,6,6,0.9975529200000001,1.00000161,0.99730252,0.99993225
372541558,1760138202,4C1pkan9UsbqeLs7QNqrZZkYroVqBQu8Cnv3XQtEB4BHrxJJBu4cd1iVQ8PmVTVnibNfzpjjk6AwAHMyexkNaFZq,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20763029.637703,7949000.138149,20756127.323653,7955900.138149,6,6,0.99754893,0.99999457,0.9973024300000001,0.99993225
372541549,1760138198,5NyVobn5XS6fR37ijMTapnB8NiRKfBpGmETeksPUA4Agt2afwFR6JdRkYSxRSyJhAcJCQ6NvDdSqbN1XRznWnBsS,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20758670.680263,7953356.762262,20763029.637703,7949000.138149,6,6,0.99753519,0.99998412,0.9973022500000001,0.9999322
372541547,1760138198,eHWMvFjBRixqG65r96exWm6EGd2gp7ykMwWK7UuuxitUYEaD6MLLJgFizrGhkKw56yytuDRuki2CNgkbV3WmLeA,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20777748.735618,7934285.117789,20758670.680263,7953356.762262,6,6,0.99753519,0.99998412,0.9973022500000001,0.9999322
372541501,1760138180,fs81bPL7p1DBkfAKMJqCEW8XZQtwjEpuK9pCCpnuXdESEtCFpMwsWEuNmjyxVWxwpFyvDVs6odtePPN7mC66S7q,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20777774.278805,7934259.583206,20777748.735618,7934285.117789,6,6,0.9975977,0.99993412,0.99730112,0.99993209
372541478,1760138171,3Agdyb7gyAb8nm8V7YRcMouWLZMJ7ZfH8rmf5kgGz5AH1Qoh9UktxKyMASPCbPUb1JKRZouPSecQGFGTniMmDW1N,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20777779.165573,7934254.698083,20777774.278805,7934259.583206,6,6,0.99789829,0.99993813,0.99730062,0.99993215
372541375,1760138130,4EDYihWefbvvbaaVtpifQXV1bvV1bb2yUdSHhcwqwFKVDYqTyRv3JqUorG8vojkzWVjMA3rtvUuXQnFBwkoApw14,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20777787.043874,7934246.822435,20777779.165573,7934254.698083,6,6,0.99774615,0.99991558,0.99729608,0.99993197
372541327,1760138113,3prEin9BDPrt4P9kgYdcPJBu7BSWqSFg2ndoWbRwmmUcHEnAbx8X1wqmit3MNrxiRnJ68EDqkH1Ac7zKhgEYhb1q,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20771713.090734,7940317.516618,20777787.043874,7934246.822435,6,6,0.9978009,0.99991206,0.9972944100000001,0.99993208
372541289,1760138096,66Fq4WxS4MJUuvDxUkktYSgFeRXNWdaBCxPgLBzKHJjEBf6VrKY1HFQRjUaf3zW9WdwCGSASajtNRkrCewEQJMo,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20771615.915818,7940414.639421,20771713.090734,7940317.516618,6,6,0.9977103700000001,0.9999274100000001,0.99729261,0.99993214
372541235,1760138075,5BEv89rwBR6vY38JjwDrgF6Y3EGz639JJ7g4aUkEYkmRTRzkVBVz2791YDfohLTKgGp4u1bfLhBcZNmZr5VmB8HY,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20771477.43143,7940553.049545,20771615.915818,7940414.639421,6,6,0.9976778900000001,0.99990089,0.99729049,0.9999322900000001
372541234,1760138074,aTYujzJu5cJabjukhemVPWjFP9H7UC7WaescMp7ZRnAUzxT7UouHCr2hMAgBpUu3RS3mMXVxzVgTHCHhmuKxKQS,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20771483.18972,7940547.293191,20771477.43143,7940553.049545,6,6,0.9976850500000001,0.99992189,0.99729037,0.99993231
372541214,1760138066,28yLheehmEcNM64vTumdB18QTco8K5zMUM8KJVerEkuhtUfRQFaC5eaWMp2zqsCDtcWhasJfsJmRa5XTrGWE3VGv,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,20771489.88844,7940540.596723,20771483.18972,7940547.293191,6,6,0.9976359,0.9998975,0.99728969,0.99993237
